UnityMillis	ArduinoMillis	EDA	IBI	Distance
16601	14252	1	5	-4
16601	14267	1	4	-5
16621	14281	1	3	-5
16638	14297	1	2	-5
16654	14311	2	2	-5
16671	14326	2	1	-6
16688	14342	2	1	-6
16705	14356	2	1	-6
16721	14371	3	1	-6
16721	14387	3	1	-6
16753	14401	3	1	-6
16753	14416	3	2	-5
16769	14432	3	2	-4
16789	14446	3	3	-4
16821	14461	2	3	-3
16821	14476	2	3	-3
16838	14491	3	2	-4
16855	14507	3	2	-4
16855	14521	3	2	-4
16873	14536	3	2	-4
16921	14552	4	1	-4
16921	14566	4	2	-4
16921	14581	4	2	-4
16938	14597	4	1	-4
16954	14611	4	1	-4
16973	14626	4	1	-4
17006	14641	4	1	-4
17006	14656	4	1	-4
17006	14671	4	1	-4
17022	14686	4	1	-4
17039	14701	4	1	-4
17081	14716	4	1	-4
17081	14731	4	1	-3
17081	14746	4	1	-3
17105	14761	4	1	-4
17122	14776	4	1	-4
17141	14791	4	1	-4
17141	14806	4	1	-4
17173	14821	4	1	-4
17173	14836	4	1	-4
17190	14851	4	1	-4
17221	14866	4	1	-4
17221	14881	4	1	-4
17241	14896	4	1	-4
17258	14911	4	1	-4
17289	14926	3	1	-4
17289	14941	3	1	-4
17306	14956	3	1	-4
17306	14970	3	1	-4
17323	14986	3	1	-4
17341	15001	3	1	-4
17374	15015	3	1	-4
17374	15031	3	1	-4
17391	15046	3	1	-4
17409	15060	3	1	-5
17426	15076	3	2	-5
17426	15091	3	2	-5
17443	15106	3	2	-5
17459	15121	3	2	-4
17476	15135	2	1	-4
17493	15151	2	1	-3
17509	15166	2	2	-2
17537	15180	2	2	-2
17537	15196	3	2	-2
17557	15211	3	2	-2
17573	15225	3	2	-3
17593	15241	3	2	-3
17593	15256	3	2	-3
17610	15270	3	2	-3
17626	15286	4	2	-3
17643	15300	4	3	-2
17660	15315	5	3	-1
17676	15331	5	3	0
17709	15345	6	3	0
17709	15361	6	4	0
17726	15376	6	4	0
17743	15390	6	4	1
17743	15406	6	4	0
17759	15421	6	4	0
17776	15435	6	4	0
17793	15451	6	3	1
17810	15465	5	3	1
17826	15480	5	3	2
17857	15496	5	3	2
17857	15510	5	2	2
17877	15525	5	2	2
17877	15541	4	2	2
17894	15555	4	2	2
17911	15570	4	1	2
17927	15586	3	1	2
17944	15600	3	1	2
17961	15616	3	1	2
17978	15630	3	1	2
18009	15645	3	1	2
18009	15661	3	0	1
18009	15675	3	0	1
18026	15690	3	0	1
18045	15706	3	0	0
18062	15720	3	0	0
18078	15735	3	0	0
18097	15751	3	1	0
18129	15765	3	1	1
18129	15780	3	1	1
18157	15795	3	1	1
18157	15810	3	1	2
18177	15825	3	1	2
18194	15840	3	0	2
18194	15855	2	0	2
18213	15870	2	0	2
18230	15885	2	0	2
18246	15900	2	0	2
18263	15916	2	0	2
18280	15930	2	0	2
18280	15945	2	0	2
18296	15960	2	0	2
18329	15975	2	0	2
18329	15990	2	0	2
18346	16005	2	0	2
18362	16020	2	0	2
18379	16035	2	0	2
18396	16050	2	0	1
18413	16065	2	-1	1
18430	16080	2	-1	1
18446	16095	2	-1	0
18477	16110	2	-1	0
18477	16124	2	-1	0
18477	16140	2	-2	1
18497	16155	2	-2	1
18514	16169	2	-2	1
18530	16185	1	-3	1
18547	16200	1	-3	1
18563	16215	1	-3	1
18581	16230	1	-3	0
18598	16245	1	-3	1
18598	16260	0	-2	0
18625	16275	0	-2	0
18625	16289	0	-1	0
18645	16305	0	-1	0
18670	16320	0	-1	1
18670	16334	0	-1	1
18697	16350	0	-1	1
18714	16365	0	-1	1
18714	16379	0	-1	1
18730	16395	0	-1	1
18747	16410	0	-1	1
